,user_id,month,hour_period,30min sessions,session_group
4519,6277,Apr,03:30-04:00,0.0,low
4520,6277,Apr,04:00-04:30,1.0,mid
4521,6277,Apr,04:30-05:00,0.0,low
4522,6277,Apr,05:00-05:30,0.0,low
4523,6277,Apr,05:30-06:00,0.0,low
4524,6277,Apr,06:00-06:30,0.0,low
4525,6277,Apr,06:30-07:00,0.0,low
4526,6277,Apr,07:00-07:30,1.0,mid
4527,6277,Apr,07:30-08:00,2.0,high
4528,6277,Apr,08:00-08:30,1.0,mid
4529,6277,Apr,08:30-09:00,4.0,high
4530,6277,Apr,09:00-09:30,5.0,high
4531,6277,Apr,09:30-10:00,3.0,high
4532,6277,Apr,10:00-10:30,2.0,high
4533,6277,Apr,10:30-11:00,0.0,low
4534,6277,Apr,11:00-11:30,1.0,mid
4535,6277,Apr,11:30-12:00,2.0,high
4536,6277,Apr,12:00-12:30,0.0,low
4537,6277,Apr,12:30-13:00,2.0,high
4538,6277,Apr,13:00-13:30,1.0,mid
4539,6277,Apr,13:30-14:00,2.0,high
4540,6277,Apr,14:00-14:30,0.0,low
4541,6277,Apr,14:30-15:00,2.0,high
4542,6277,Apr,15:00-15:30,3.0,high
4543,6277,Apr,15:30-16:00,2.0,high
4544,6277,Apr,16:00-16:30,2.0,high
4545,6277,Apr,16:30-17:00,2.0,high
4546,6277,Apr,17:00-17:30,2.0,high
4547,6277,Apr,17:30-18:00,1.0,mid
4548,6277,Apr,18:00-18:30,2.0,high
4549,6277,Apr,18:30-19:00,0.0,low
4550,6277,Apr,19:00-19:30,0.0,low
4551,6277,Apr,19:30-20:00,3.0,high
4552,6277,Apr,20:00-20:30,3.0,high
4553,6277,Apr,20:30-21:00,0.0,low
4554,6277,Apr,21:00-21:30,2.0,high
4555,6277,Apr,21:30-22:00,2.0,high
4556,6277,Apr,22:00-22:30,1.0,mid
4557,6277,Apr,22:30-23:00,1.0,mid
4558,6277,Apr,23:00-23:30,1.0,mid
4559,6277,Apr,23:30-24:00,1.0,mid
4560,6277,Aug,00:00-00:30,0.0,low
4561,6277,Aug,00:30-01:00,0.0,low
4562,6277,Aug,01:00-01:30,0.0,low
4563,6277,Aug,01:30-02:00,1.0,mid
4564,6277,Aug,02:00-02:30,0.0,low
4565,6277,Aug,02:30-03:00,0.0,low
4566,6277,Aug,03:00-03:30,0.0,low
4567,6277,Aug,03:30-04:00,0.0,low
4568,6277,Aug,04:00-04:30,1.0,mid
4569,6277,Aug,04:30-05:00,0.0,low
4570,6277,Aug,05:00-05:30,0.0,low
4571,6277,Aug,05:30-06:00,2.0,high
4572,6277,Aug,06:00-06:30,0.0,low
4573,6277,Aug,06:30-07:00,0.0,low
4574,6277,Aug,07:00-07:30,0.0,low
4575,6277,Aug,07:30-08:00,0.0,low
4576,6277,Aug,08:00-08:30,3.0,high
4577,6277,Aug,08:30-09:00,1.0,mid
4578,6277,Aug,09:00-09:30,3.0,high
4579,6277,Aug,09:30-10:00,2.0,high
4580,6277,Aug,10:00-10:30,0.0,low
4581,6277,Aug,10:30-11:00,2.0,high
4582,6277,Aug,11:00-11:30,1.0,mid
4583,6277,Aug,11:30-12:00,1.0,mid
4584,6277,Aug,12:00-12:30,3.0,high
4585,6277,Aug,12:30-13:00,1.0,mid
4586,6277,Aug,13:00-13:30,0.0,low
4587,6277,Aug,13:30-14:00,3.0,high
4588,6277,Aug,14:00-14:30,0.0,low
4589,6277,Aug,14:30-15:00,0.0,low
4590,6277,Aug,15:00-15:30,1.0,mid
4591,6277,Aug,15:30-16:00,0.0,low
4592,6277,Aug,16:00-16:30,0.0,low
4593,6277,Aug,16:30-17:00,3.0,high
4594,6277,Aug,17:00-17:30,1.0,mid
4595,6277,Aug,17:30-18:00,1.0,mid
4596,6277,Aug,18:00-18:30,1.0,mid
4597,6277,Aug,18:30-19:00,2.0,high
4598,6277,Aug,19:00-19:30,0.0,low
4599,6277,Aug,19:30-20:00,6.0,high
4600,6277,Aug,20:00-20:30,0.0,low
4601,6277,Aug,20:30-21:00,2.0,high
4602,6277,Aug,21:00-21:30,1.0,mid
4603,6277,Aug,21:30-22:00,3.0,high
4604,6277,Aug,22:00-22:30,1.0,mid
4605,6277,Aug,22:30-23:00,1.0,mid
4606,6277,Aug,23:00-23:30,1.0,mid
4607,6277,Aug,23:30-24:00,1.0,mid
4608,6277,Dec,00:00-00:30,1.0,mid
4609,6277,Dec,00:30-01:00,1.0,mid
4610,6277,Dec,01:00-01:30,0.0,low
4611,6277,Dec,01:30-02:00,0.0,low
4612,6277,Dec,02:00-02:30,0.0,low
4613,6277,Dec,02:30-03:00,0.0,low
4614,6277,Dec,03:00-03:30,0.0,low
4615,6277,Dec,03:30-04:00,0.0,low
4616,6277,Dec,04:00-04:30,0.0,low
4617,6277,Dec,04:30-05:00,0.0,low
4618,6277,Dec,05:00-05:30,0.0,low
4619,6277,Dec,05:30-06:00,0.0,low
4620,6277,Dec,06:00-06:30,0.0,low
4621,6277,Dec,06:30-07:00,0.0,low
4622,6277,Dec,07:00-07:30,1.0,mid
4623,6277,Dec,07:30-08:00,0.0,low
4624,6277,Dec,08:00-08:30,1.0,mid
4625,6277,Dec,08:30-09:00,1.0,mid
4626,6277,Dec,09:00-09:30,0.0,low
4627,6277,Dec,09:30-10:00,1.0,mid
4628,6277,Dec,10:00-10:30,0.0,low
4629,6277,Dec,10:30-11:00,4.0,high
4630,6277,Dec,11:00-11:30,3.0,high
4631,6277,Dec,11:30-12:00,0.0,low
4632,6277,Dec,12:00-12:30,2.0,high
4633,6277,Dec,12:30-13:00,0.0,low
4634,6277,Dec,13:00-13:30,2.0,high
4635,6277,Dec,13:30-14:00,3.0,high
4636,6277,Dec,14:00-14:30,0.0,low
4637,6277,Dec,14:30-15:00,2.0,high
4638,6277,Dec,15:00-15:30,0.0,low
4639,6277,Dec,15:30-16:00,0.0,low
4640,6277,Dec,16:00-16:30,1.0,mid
4641,6277,Dec,16:30-17:00,3.0,high
4642,6277,Dec,17:00-17:30,2.0,high
4643,6277,Dec,17:30-18:00,2.0,high
4644,6277,Dec,18:00-18:30,2.0,high
4645,6277,Dec,18:30-19:00,2.0,high
4646,6277,Dec,19:00-19:30,0.0,low
4647,6277,Dec,19:30-20:00,2.0,high
4648,6277,Dec,20:00-20:30,2.0,high
4649,6277,Dec,20:30-21:00,1.0,mid
4650,6277,Dec,21:00-21:30,2.0,high
4651,6277,Dec,21:30-22:00,3.0,high
4652,6277,Dec,22:00-22:30,4.0,high
4653,6277,Dec,22:30-23:00,0.0,low
4654,6277,Dec,23:00-23:30,2.0,high
4655,6277,Dec,23:30-24:00,0.0,low
4656,6277,Feb,00:00-00:30,0.0,low
4657,6277,Feb,00:30-01:00,0.0,low
4658,6277,Feb,01:00-01:30,1.0,mid
4659,6277,Feb,01:30-02:00,0.0,low
4660,6277,Feb,02:00-02:30,0.0,low
4661,6277,Feb,02:30-03:00,0.0,low
4662,6277,Feb,03:00-03:30,1.0,mid
4663,6277,Feb,03:30-04:00,0.0,low
4664,6277,Feb,04:00-04:30,0.0,low
4665,6277,Feb,04:30-05:00,0.0,low
4666,6277,Feb,05:00-05:30,1.0,mid
4667,6277,Feb,05:30-06:00,0.0,low
4668,6277,Feb,06:00-06:30,0.0,low
4669,6277,Feb,06:30-07:00,1.0,mid
4670,6277,Feb,07:00-07:30,0.0,low
4671,6277,Feb,07:30-08:00,0.0,low
4672,6277,Feb,08:00-08:30,0.0,low
4673,6277,Feb,08:30-09:00,0.0,low
4674,6277,Feb,09:00-09:30,1.0,mid
4675,6277,Feb,09:30-10:00,3.0,high
4676,6277,Feb,10:00-10:30,1.0,mid
4677,6277,Feb,10:30-11:00,2.0,high
4678,6277,Feb,11:00-11:30,2.0,high
4679,6277,Feb,11:30-12:00,1.0,mid
4680,6277,Feb,12:00-12:30,1.0,mid
4681,6277,Feb,12:30-13:00,2.0,high
4682,6277,Feb,13:00-13:30,2.0,high
4683,6277,Feb,13:30-14:00,1.0,mid
4684,6277,Feb,14:00-14:30,3.0,high
4685,6277,Feb,14:30-15:00,3.0,high
4686,6277,Feb,15:00-15:30,3.0,high
4687,6277,Feb,15:30-16:00,1.0,mid
4688,6277,Feb,16:00-16:30,3.0,high
4689,6277,Feb,16:30-17:00,1.0,mid
4690,6277,Feb,17:00-17:30,2.0,high
4691,6277,Feb,17:30-18:00,0.0,low
4692,6277,Feb,18:00-18:30,3.0,high
4693,6277,Feb,18:30-19:00,1.0,mid
4694,6277,Feb,19:00-19:30,3.0,high
4695,6277,Feb,19:30-20:00,0.0,low
4696,6277,Feb,20:00-20:30,2.0,high
4697,6277,Feb,20:30-21:00,4.0,high
4698,6277,Feb,21:00-21:30,2.0,high
4699,6277,Feb,21:30-22:00,1.0,mid
4700,6277,Feb,22:00-22:30,1.0,mid
4701,6277,Feb,22:30-23:00,3.0,high
4702,6277,Feb,23:00-23:30,2.0,high
4703,6277,Feb,23:30-24:00,0.0,low
4704,6277,Jan,00:00-00:30,0.0,low
4705,6277,Jan,00:30-01:00,0.0,low
4706,6277,Jan,01:00-01:30,0.0,low
4707,6277,Jan,01:30-02:00,1.0,mid
4708,6277,Jan,02:00-02:30,1.0,mid
4709,6277,Jan,02:30-03:00,0.0,low
4710,6277,Jan,03:00-03:30,0.0,low
4711,6277,Jan,03:30-04:00,0.0,low
4712,6277,Jan,04:00-04:30,0.0,low
4713,6277,Jan,04:30-05:00,0.0,low
4714,6277,Jan,05:00-05:30,0.0,low
4715,6277,Jan,05:30-06:00,0.0,low
4716,6277,Jan,06:00-06:30,0.0,low
4717,6277,Jan,06:30-07:00,0.0,low
4718,6277,Jan,07:00-07:30,0.0,low
4719,6277,Jan,07:30-08:00,0.0,low
4720,6277,Jan,08:00-08:30,0.0,low
4721,6277,Jan,08:30-09:00,0.0,low
4722,6277,Jan,09:00-09:30,0.0,low
4723,6277,Jan,09:30-10:00,0.0,low
4724,6277,Jan,10:00-10:30,2.0,high
4725,6277,Jan,10:30-11:00,1.0,mid
4726,6277,Jan,11:00-11:30,0.0,low
4727,6277,Jan,11:30-12:00,0.0,low
4728,6277,Jan,12:00-12:30,1.0,mid
4729,6277,Jan,12:30-13:00,0.0,low
4730,6277,Jan,13:00-13:30,0.0,low
4731,6277,Jan,13:30-14:00,1.0,mid
4732,6277,Jan,14:00-14:30,1.0,mid
4733,6277,Jan,14:30-15:00,1.0,mid
4734,6277,Jan,15:00-15:30,1.0,mid
4735,6277,Jan,15:30-16:00,1.0,mid
4736,6277,Jan,16:00-16:30,2.0,high
4737,6277,Jan,16:30-17:00,1.0,mid
4738,6277,Jan,17:00-17:30,3.0,high
4739,6277,Jan,17:30-18:00,1.0,mid
4740,6277,Jan,18:00-18:30,0.0,low
4741,6277,Jan,18:30-19:00,0.0,low
4742,6277,Jan,19:00-19:30,3.0,high
4743,6277,Jan,19:30-20:00,0.0,low
4744,6277,Jan,20:00-20:30,0.0,low
4745,6277,Jan,20:30-21:00,1.0,mid
4746,6277,Jan,21:00-21:30,0.0,low
4747,6277,Jan,21:30-22:00,1.0,mid
4748,6277,Jan,22:00-22:30,0.0,low
4749,6277,Jan,22:30-23:00,1.0,mid
4750,6277,Jan,23:00-23:30,1.0,mid
4751,6277,Jan,23:30-24:00,0.0,low
4752,6277,Jul,00:00-00:30,0.0,low
4753,6277,Jul,00:30-01:00,0.0,low
4754,6277,Jul,01:00-01:30,0.0,low
4755,6277,Jul,01:30-02:00,0.0,low
4756,6277,Jul,02:00-02:30,1.0,mid
4757,6277,Jul,02:30-03:00,0.0,low
4758,6277,Jul,03:00-03:30,0.0,low
4759,6277,Jul,03:30-04:00,0.0,low
4760,6277,Jul,04:00-04:30,0.0,low
4761,6277,Jul,04:30-05:00,0.0,low
4762,6277,Jul,05:00-05:30,0.0,low
4763,6277,Jul,05:30-06:00,0.0,low
4764,6277,Jul,06:00-06:30,0.0,low
4765,6277,Jul,06:30-07:00,1.0,mid
4766,6277,Jul,07:00-07:30,0.0,low
4767,6277,Jul,07:30-08:00,0.0,low
4768,6277,Jul,08:00-08:30,2.0,high
4769,6277,Jul,08:30-09:00,1.0,mid
4770,6277,Jul,09:00-09:30,3.0,high
4771,6277,Jul,09:30-10:00,3.0,high
4772,6277,Jul,10:00-10:30,1.0,mid
4773,6277,Jul,10:30-11:00,2.0,high
4774,6277,Jul,11:00-11:30,0.0,low
4775,6277,Jul,11:30-12:00,0.0,low
4776,6277,Jul,12:00-12:30,1.0,mid
4777,6277,Jul,12:30-13:00,2.0,high
4778,6277,Jul,13:00-13:30,1.0,mid
4779,6277,Jul,13:30-14:00,1.0,mid
4780,6277,Jul,14:00-14:30,4.0,high
4781,6277,Jul,14:30-15:00,1.0,mid
4782,6277,Jul,15:00-15:30,2.0,high
4783,6277,Jul,15:30-16:00,1.0,mid
4784,6277,Jul,16:00-16:30,0.0,low
4785,6277,Jul,16:30-17:00,0.0,low
4786,6277,Jul,17:00-17:30,1.0,mid
4787,6277,Jul,17:30-18:00,3.0,high
4788,6277,Jul,18:00-18:30,1.0,mid
4789,6277,Jul,18:30-19:00,2.0,high
4790,6277,Jul,19:00-19:30,1.0,mid
4791,6277,Jul,19:30-20:00,2.0,high
4792,6277,Jul,20:00-20:30,2.0,high
4793,6277,Jul,20:30-21:00,5.0,high
4794,6277,Jul,21:00-21:30,3.0,high
4795,6277,Jul,21:30-22:00,2.0,high
4796,6277,Jul,22:00-22:30,1.0,mid
4797,6277,Jul,22:30-23:00,1.0,mid
4798,6277,Jul,23:00-23:30,0.0,low
4799,6277,Jul,23:30-24:00,0.0,low
4800,6277,Jun,00:00-00:30,0.0,low
4801,6277,Jun,00:30-01:00,0.0,low
4802,6277,Jun,01:00-01:30,0.0,low
4803,6277,Jun,01:30-02:00,0.0,low
4804,6277,Jun,02:00-02:30,1.0,mid
4805,6277,Jun,02:30-03:00,0.0,low
4806,6277,Jun,03:00-03:30,1.0,mid
4807,6277,Jun,03:30-04:00,0.0,low
4808,6277,Jun,04:00-04:30,0.0,low
4809,6277,Jun,04:30-05:00,0.0,low
4810,6277,Jun,05:00-05:30,1.0,mid
4811,6277,Jun,05:30-06:00,0.0,low
4812,6277,Jun,06:00-06:30,0.0,low
4813,6277,Jun,06:30-07:00,0.0,low
4814,6277,Jun,07:00-07:30,2.0,high
4815,6277,Jun,07:30-08:00,1.0,mid
4816,6277,Jun,08:00-08:30,1.0,mid
4817,6277,Jun,08:30-09:00,0.0,low
4818,6277,Jun,09:00-09:30,2.0,high
4819,6277,Jun,09:30-10:00,1.0,mid
4820,6277,Jun,10:00-10:30,1.0,mid
4821,6277,Jun,10:30-11:00,0.0,low
4822,6277,Jun,11:00-11:30,0.0,low
4823,6277,Jun,11:30-12:00,3.0,high
4824,6277,Jun,12:00-12:30,0.0,low
4825,6277,Jun,12:30-13:00,1.0,mid
4826,6277,Jun,13:00-13:30,1.0,mid
4827,6277,Jun,13:30-14:00,0.0,low
4828,6277,Jun,14:00-14:30,0.0,low
4829,6277,Jun,14:30-15:00,0.0,low
4830,6277,Jun,15:00-15:30,2.0,high
4831,6277,Jun,15:30-16:00,1.0,mid
4832,6277,Jun,16:00-16:30,1.0,mid
4833,6277,Jun,16:30-17:00,0.0,low
4834,6277,Jun,17:00-17:30,1.0,mid
4835,6277,Jun,17:30-18:00,1.0,mid
4836,6277,Jun,18:00-18:30,1.0,mid
4837,6277,Jun,18:30-19:00,2.0,high
4838,6277,Jun,19:00-19:30,2.0,high
4839,6277,Jun,19:30-20:00,3.0,high
4840,6277,Jun,20:00-20:30,3.0,high
4841,6277,Jun,20:30-21:00,2.0,high
4842,6277,Jun,21:00-21:30,1.0,mid
4843,6277,Jun,21:30-22:00,4.0,high
4844,6277,Jun,22:00-22:30,0.0,low
4845,6277,Jun,22:30-23:00,0.0,low
4846,6277,Jun,23:00-23:30,0.0,low
4847,6277,Jun,23:30-24:00,0.0,low
4848,6277,Mar,00:00-00:30,0.0,low
4849,6277,Mar,00:30-01:00,0.0,low
4850,6277,Mar,01:00-01:30,1.0,mid
4851,6277,Mar,01:30-02:00,0.0,low
4852,6277,Mar,02:00-02:30,0.0,low
4853,6277,Mar,02:30-03:00,0.0,low
4854,6277,Mar,03:00-03:30,0.0,low
4855,6277,Mar,03:30-04:00,0.0,low
4856,6277,Mar,04:00-04:30,1.0,mid
4857,6277,Mar,04:30-05:00,0.0,low
4858,6277,Mar,05:00-05:30,1.0,mid
4859,6277,Mar,05:30-06:00,0.0,low
4860,6277,Mar,06:00-06:30,0.0,low
4861,6277,Mar,06:30-07:00,0.0,low
4862,6277,Mar,07:00-07:30,1.0,mid
4863,6277,Mar,07:30-08:00,1.0,mid
4864,6277,Mar,08:00-08:30,0.0,low
4865,6277,Mar,08:30-09:00,0.0,low
4866,6277,Mar,09:00-09:30,1.0,mid
4867,6277,Mar,09:30-10:00,0.0,low
4868,6277,Mar,10:00-10:30,2.0,high
4869,6277,Mar,10:30-11:00,1.0,mid
4870,6277,Mar,11:00-11:30,0.0,low
4871,6277,Mar,11:30-12:00,3.0,high
4872,6277,Mar,12:00-12:30,4.0,high
4873,6277,Mar,12:30-13:00,1.0,mid
4874,6277,Mar,13:00-13:30,5.0,high
4875,6277,Mar,13:30-14:00,3.0,high
4876,6277,Mar,14:00-14:30,3.0,high
4877,6277,Mar,14:30-15:00,0.0,low
4878,6277,Mar,15:00-15:30,3.0,high
4879,6277,Mar,15:30-16:00,0.0,low
4880,6277,Mar,16:00-16:30,4.0,high
4881,6277,Mar,16:30-17:00,4.0,high
4882,6277,Mar,17:00-17:30,0.0,low
4883,6277,Mar,17:30-18:00,3.0,high
4884,6277,Mar,18:00-18:30,0.0,low
4885,6277,Mar,18:30-19:00,2.0,high
4886,6277,Mar,19:00-19:30,1.0,mid
4887,6277,Mar,19:30-20:00,3.0,high
4888,6277,Mar,20:00-20:30,2.0,high
4889,6277,Mar,20:30-21:00,3.0,high
4890,6277,Mar,21:00-21:30,5.0,high
4891,6277,Mar,21:30-22:00,1.0,mid
4892,6277,Mar,22:00-22:30,1.0,mid
4893,6277,Mar,22:30-23:00,1.0,mid
4894,6277,Mar,23:00-23:30,0.0,low
4895,6277,Mar,23:30-24:00,1.0,mid
4896,6277,May,00:00-00:30,0.0,low
4897,6277,May,00:30-01:00,1.0,mid
4898,6277,May,01:00-01:30,1.0,mid
4899,6277,May,01:30-02:00,0.0,low
4900,6277,May,02:00-02:30,0.0,low
4901,6277,May,02:30-03:00,0.0,low
4902,6277,May,03:00-03:30,0.0,low
4903,6277,May,03:30-04:00,0.0,low
4904,6277,May,04:00-04:30,0.0,low
4905,6277,May,04:30-05:00,0.0,low
4906,6277,May,05:00-05:30,1.0,mid
4907,6277,May,05:30-06:00,0.0,low
4908,6277,May,06:00-06:30,0.0,low
4909,6277,May,06:30-07:00,1.0,mid
4910,6277,May,07:00-07:30,0.0,low
4911,6277,May,07:30-08:00,1.0,mid
4912,6277,May,08:00-08:30,0.0,low
4913,6277,May,08:30-09:00,0.0,low
4914,6277,May,09:00-09:30,2.0,high
4915,6277,May,09:30-10:00,1.0,mid
4916,6277,May,10:00-10:30,0.0,low
4917,6277,May,10:30-11:00,0.0,low
4918,6277,May,11:00-11:30,1.0,mid
4919,6277,May,11:30-12:00,1.0,mid
4920,6277,May,12:00-12:30,0.0,low
4921,6277,May,12:30-13:00,0.0,low
4922,6277,May,13:00-13:30,1.0,mid
4923,6277,May,13:30-14:00,0.0,low
4924,6277,May,14:00-14:30,1.0,mid
4925,6277,May,14:30-15:00,0.0,low
4926,6277,May,15:00-15:30,0.0,low
4927,6277,May,15:30-16:00,0.0,low
4928,6277,May,16:00-16:30,0.0,low
4929,6277,May,16:30-17:00,2.0,high
4930,6277,May,17:00-17:30,0.0,low
4931,6277,May,17:30-18:00,0.0,low
4932,6277,May,18:00-18:30,1.0,mid
4933,6277,May,18:30-19:00,0.0,low
4934,6277,May,19:00-19:30,1.0,mid
4935,6277,May,19:30-20:00,3.0,high
4936,6277,May,20:00-20:30,3.0,high
4937,6277,May,20:30-21:00,0.0,low
4938,6277,May,21:00-21:30,0.0,low
4939,6277,May,21:30-22:00,1.0,mid
4940,6277,May,22:00-22:30,0.0,low
4941,6277,May,22:30-23:00,0.0,low
4942,6277,May,23:00-23:30,0.0,low
4943,6277,May,23:30-24:00,0.0,low
4944,6277,Nov,00:00-00:30,0.0,low
4945,6277,Nov,00:30-01:00,0.0,low
4946,6277,Nov,01:00-01:30,0.0,low
4947,6277,Nov,01:30-02:00,1.0,mid
4948,6277,Nov,02:00-02:30,0.0,low
4949,6277,Nov,02:30-03:00,0.0,low
4950,6277,Nov,03:00-03:30,0.0,low
4951,6277,Nov,03:30-04:00,0.0,low
4952,6277,Nov,04:00-04:30,0.0,low
4953,6277,Nov,04:30-05:00,0.0,low
4954,6277,Nov,05:00-05:30,2.0,high
4955,6277,Nov,05:30-06:00,1.0,mid
4956,6277,Nov,06:00-06:30,0.0,low
4957,6277,Nov,06:30-07:00,0.0,low
4958,6277,Nov,07:00-07:30,0.0,low
4959,6277,Nov,07:30-08:00,0.0,low
4960,6277,Nov,08:00-08:30,0.0,low
4961,6277,Nov,08:30-09:00,0.0,low
4962,6277,Nov,09:00-09:30,0.0,low
4963,6277,Nov,09:30-10:00,2.0,high
4964,6277,Nov,10:00-10:30,2.0,high
4965,6277,Nov,10:30-11:00,3.0,high
4966,6277,Nov,11:00-11:30,2.0,high
4967,6277,Nov,11:30-12:00,1.0,mid
4968,6277,Nov,12:00-12:30,1.0,mid
4969,6277,Nov,12:30-13:00,1.0,mid
4970,6277,Nov,13:00-13:30,1.0,mid
4971,6277,Nov,13:30-14:00,1.0,mid
4972,6277,Nov,14:00-14:30,3.0,high
4973,6277,Nov,14:30-15:00,0.0,low
4974,6277,Nov,15:00-15:30,2.0,high
4975,6277,Nov,15:30-16:00,1.0,mid
4976,6277,Nov,16:00-16:30,0.0,low
4977,6277,Nov,16:30-17:00,0.0,low
4978,6277,Nov,17:00-17:30,1.0,mid
4979,6277,Nov,17:30-18:00,2.0,high
4980,6277,Nov,18:00-18:30,2.0,high
4981,6277,Nov,18:30-19:00,5.0,high
4982,6277,Nov,19:00-19:30,2.0,high
4983,6277,Nov,19:30-20:00,5.0,high
4984,6277,Nov,20:00-20:30,2.0,high
4985,6277,Nov,20:30-21:00,1.0,mid
4986,6277,Nov,21:00-21:30,0.0,low
4987,6277,Nov,21:30-22:00,2.0,high
4988,6277,Nov,22:00-22:30,2.0,high
4989,6277,Nov,22:30-23:00,2.0,high
4990,6277,Nov,23:00-23:30,0.0,low
4991,6277,Nov,23:30-24:00,1.0,mid
4992,6277,Oct,00:00-00:30,1.0,mid
4993,6277,Oct,00:30-01:00,0.0,low
4994,6277,Oct,01:00-01:30,0.0,low
4995,6277,Oct,01:30-02:00,0.0,low
4996,6277,Oct,02:00-02:30,0.0,low
4997,6277,Oct,02:30-03:00,0.0,low
4998,6277,Oct,03:00-03:30,0.0,low
4999,6277,Oct,03:30-04:00,0.0,low
5000,6277,Oct,04:00-04:30,1.0,mid
5001,6277,Oct,04:30-05:00,0.0,low
5002,6277,Oct,05:00-05:30,0.0,low
5003,6277,Oct,05:30-06:00,0.0,low
5004,6277,Oct,06:00-06:30,0.0,low
5005,6277,Oct,06:30-07:00,0.0,low
5006,6277,Oct,07:00-07:30,0.0,low
5007,6277,Oct,07:30-08:00,2.0,high
5008,6277,Oct,08:00-08:30,0.0,low
5009,6277,Oct,08:30-09:00,2.0,high
5010,6277,Oct,09:00-09:30,3.0,high
5011,6277,Oct,09:30-10:00,1.0,mid
5012,6277,Oct,10:00-10:30,1.0,mid
5013,6277,Oct,10:30-11:00,0.0,low
5014,6277,Oct,11:00-11:30,0.0,low
5015,6277,Oct,11:30-12:00,2.0,high
5016,6277,Oct,12:00-12:30,4.0,high
5017,6277,Oct,12:30-13:00,1.0,mid
5018,6277,Oct,13:00-13:30,0.0,low
5019,6277,Oct,13:30-14:00,2.0,high
5020,6277,Oct,14:00-14:30,0.0,low
5021,6277,Oct,14:30-15:00,1.0,mid
5022,6277,Oct,15:00-15:30,1.0,mid
5023,6277,Oct,15:30-16:00,2.0,high
5024,6277,Oct,16:00-16:30,2.0,high
5025,6277,Oct,16:30-17:00,1.0,mid
5026,6277,Oct,17:00-17:30,4.0,high
5027,6277,Oct,17:30-18:00,3.0,high
5028,6277,Oct,18:00-18:30,3.0,high
5029,6277,Oct,18:30-19:00,1.0,mid
5030,6277,Oct,19:00-19:30,1.0,mid
5031,6277,Oct,19:30-20:00,1.0,mid
5032,6277,Oct,20:00-20:30,0.0,low
5033,6277,Oct,20:30-21:00,5.0,high
5034,6277,Oct,21:00-21:30,1.0,mid
5035,6277,Oct,21:30-22:00,2.0,high
5036,6277,Oct,22:00-22:30,0.0,low
5037,6277,Oct,22:30-23:00,0.0,low
5038,6277,Oct,23:00-23:30,0.0,low
5039,6277,Oct,23:30-24:00,0.0,low
5040,6277,Sep,00:00-00:30,0.0,low
5041,6277,Sep,00:30-01:00,0.0,low
5042,6277,Sep,01:00-01:30,0.0,low
5043,6277,Sep,01:30-02:00,0.0,low
5044,6277,Sep,02:00-02:30,1.0,mid
5045,6277,Sep,02:30-03:00,0.0,low
5046,6277,Sep,03:00-03:30,1.0,mid
5047,6277,Sep,03:30-04:00,0.0,low
5048,6277,Sep,04:00-04:30,0.0,low
5049,6277,Sep,04:30-05:00,0.0,low
5050,6277,Sep,05:00-05:30,0.0,low
5051,6277,Sep,05:30-06:00,0.0,low
5052,6277,Sep,06:00-06:30,0.0,low
5053,6277,Sep,06:30-07:00,0.0,low
5054,6277,Sep,07:00-07:30,1.0,mid
5055,6277,Sep,07:30-08:00,1.0,mid
5056,6277,Sep,08:00-08:30,0.0,low
5057,6277,Sep,08:30-09:00,1.0,mid
5058,6277,Sep,09:00-09:30,0.0,low
5059,6277,Sep,09:30-10:00,1.0,mid
5060,6277,Sep,10:00-10:30,0.0,low
5061,6277,Sep,10:30-11:00,1.0,mid
5062,6277,Sep,11:00-11:30,1.0,mid
5063,6277,Sep,11:30-12:00,1.0,mid
5064,6277,Sep,12:00-12:30,1.0,mid
5065,6277,Sep,12:30-13:00,1.0,mid
5066,6277,Sep,13:00-13:30,1.0,mid
5067,6277,Sep,13:30-14:00,2.0,high
5068,6277,Sep,14:00-14:30,0.0,low
5069,6277,Sep,14:30-15:00,1.0,mid
5070,6277,Sep,15:00-15:30,0.0,low
5071,6277,Sep,15:30-16:00,1.0,mid
5072,6277,Sep,16:00-16:30,3.0,high
5073,6277,Sep,16:30-17:00,4.0,high
5074,6277,Sep,17:00-17:30,3.0,high
5075,6277,Sep,17:30-18:00,1.0,mid
5076,6277,Sep,18:00-18:30,3.0,high
5077,6277,Sep,18:30-19:00,1.0,mid
5078,6277,Sep,19:00-19:30,2.0,high
5079,6277,Sep,19:30-20:00,1.0,mid
5080,6277,Sep,20:00-20:30,2.0,high
5081,6277,Sep,20:30-21:00,0.0,low
5082,6277,Sep,21:00-21:30,2.0,high
5083,6277,Sep,21:30-22:00,1.0,mid
5084,6277,Sep,22:00-22:30,0.0,low
5085,6277,Sep,22:30-23:00,1.0,mid
5086,6277,Sep,23:00-23:30,1.0,mid
5087,6277,Sep,23:30-24:00,0.0,low
5088,6323,Apr,00:00-00:30,0.0,low
5089,6323,Apr,00:30-01:00,0.0,low
5090,6323,Apr,01:00-01:30,0.0,low
5091,6323,Apr,01:30-02:00,0.0,low
5092,6323,Apr,02:00-02:30,0.0,low
5093,6323,Apr,02:30-03:00,0.0,low
5094,6323,Apr,03:00-03:30,0.0,low
5095,6323,Apr,03:30-04:00,0.0,low
5096,6323,Apr,04:00-04:30,0.0,low
5097,6323,Apr,04:30-05:00,0.0,low
